Date,Positive,Negative,Neutral,NEO,NVolume,BTC,BVolume,ETH,EVolume
2016-11-13,0,1,0,0.169917,47661,702.031006,80318096,10.1015,8227770
2016-11-12,2,1,0,0.168695,38920,705.054016,64622500,9.87796,10052500
2016-11-11,4,1,1,0.176226,92296,716.411011,63119700,10.2899,6056300
2016-11-10,2,2,0,0.168272,226859,715.533997,68807800,10.5245,4253980
2016-11-09,3,0,2,0.159859,51101,723.27301,132429000,10.6555,14606600
2016-11-08,3,3,1,0.161594,64487,709.848022,79660800,10.8337,6258150
2016-11-07,4,2,1,0.173087,264007,703.130981,65047100,10.8088,5992480
2016-11-06,3,0,2,0.164002,52679,711.521973,59902200,10.8735,5688710
2016-11-05,5,1,0,0.160797,165265,703.41803,53752300,11.0025,5502670
2016-11-04,5,3,1,0.175917,123337,703.234985,99907696,11.0907,9958040
2016-11-03,4,2,1,0.173534,265799,688.700012,172808000,10.801,15228600
2016-11-02,2,0,0,0.197941,242163,740.828979,84865200,10.7526,11691700
2016-11-01,3,1,1,0.211322,411699,729.79303,130527000,10.7661,22901300
2016-10-31,7,0,3,0.228251,917488,700.971985,97064400,10.9982,13393900
2016-10-30,4,0,0,0.181026,377793,701.864014,100665000,11.1828,16694900
2016-10-29,2,0,0,0.170166,714101,714.479004,134760992,10.4446,27070400
2016-10-28,4,1,1,0.151552,545958,689.651001,81145504,11.0851,13971500
2016-10-27,6,1,1,0.127426,169528,688.312988,96105296,11.4997,13255400
2016-10-26,4,2,0,0.129615,494772,678.304016,88877104,11.532,10221800
2016-10-25,3,0,1,0.135712,365986,657.588013,90378800,11.414,19316000
2016-10-24,10,0,2,0.093762,522611,653.760986,62218200,11.969,5739690
2016-10-23,4,3,1,0.082727,107073,657.070984,54474600,12.036,5774660
2016-10-22,1,0,0,0.081484,293121,657.294006,78556496,12.0715,7583820
2016-10-21,8,0,0,0.080181,269793,632.828003,55951000,12.1754,5676920
2016-10-20,1,0,0,0.092682,286750,630.856995,56957300,12.099,8170760
2016-10-19,7,0,2,0.117084,228476,630.52002,69381696,12.0226,10576200
2016-10-18,4,2,0,0.19744,406917,637.960022,65546700,12.5885,18864200
2016-10-17,6,0,0,0.192747,12989,639.192993,58063600,12.005,5724440
2016-10-16,4,2,0,0.175901,16019,641.630981,40298100,11.9516,3617280
2016-10-15,1,2,1,0.179885,596,638.645996,39035400,11.9834,4991840
2016-10-14,3,2,0,0.191014,2335,640.377991,58144600,11.9382,4333510
2016-10-13,5,1,1,0.185407,1318,636.786011,61620700,11.963,8665190
2016-10-12,3,0,0,0.186052,12201,636.192017,92370200,11.9335,9694640
2016-10-11,4,2,0,0.193575,5949,641.072021,103590000,11.7857,11727700
2016-10-10,10,1,0,0.193108,11204,618.994019,67481104,11.7555,10809200
2016-10-09,4,2,0,0.186541,30052,616.752014,39243400,12.0537,7208480
2016-10-08,1,0,0,0.205229,31830,619.107971,42345900,12.2191,11611200
2016-10-07,7,2,2,0.20284,5785,617.120972,64071400,12.6671,8933050
2016-10-06,1,1,1,0.180059,2612,613.020996,56812100,12.8543,12044800
2016-10-05,3,2,1,0.289392,1864,612.510986,68077504,13.0357,9881370
2016-10-04,3,2,0,0.185843,506,610.203979,49801600,13.277,8348280
2016-10-03,3,0,0,0.178713,913,612.132996,46798300,13.4524,7458320
2016-10-02,4,0,0,0.177279,4178,610.892029,39249800,13.1997,4079660
2016-10-01,4,2,0,0.202293,2748,613.982971,56357000,13.1727,6331160
2016-09-30,5,3,1,0.184939,2032,609.734985,56122400,13.2248,5950840
2016-09-29,4,0,1,0.191738,11050,605.692993,55658600,13.0734,5990630
2016-09-28,2,3,0,0.194798,6354,604.728027,48722600,13.2748,10239000
2016-09-27,4,2,0,0.197913,19806,606.166016,49422400,13.0983,6831070
2016-09-26,3,0,0,0.202491,9657,608.04303,59153800,12.8231,7213070
2016-09-25,3,1,1,0.198994,3075,600.825989,33977800,13.1009,5283440
2016-09-24,2,0,0,0.213843,21740,602.625,35359500,12.8779,9824880
2016-09-23,3,0,0,0.243237,16845,602.84198,51067000,13.3313,9166430
2016-09-22,1,4,1,0.252723,54002,596.297974,67085300,13.2476,27382800
2016-09-21,4,1,1,0.303794,156,597.148987,82776200,13.7685,28645000
2016-09-20,7,1,0,0.312621,1171,608.312012,72710896,14.4303,31929100
2016-09-19,6,2,0,0.331296,1448,609.22699,54796400,13.189,13838800
2016-09-18,8,1,1,0.384916,105159,609.874023,48679400,12.4312,22433300
2016-09-17,3,1,0,0.426568,21060,605.984009,37140300,12.6986,7446610
2016-09-16,2,1,0,0.388858,15105,606.973022,64963400,12.5558,17421500
2016-09-15,1,3,1,0.349832,1982,607.155029,59464600,11.937,7309090
2016-09-14,4,0,2,0.325127,4129,610.684021,47877700,11.9232,5694820
2016-09-13,2,1,0,0.309509,3337,609.241028,86920600,11.9187,11704300
2016-09-12,7,2,0,0.374598,1116,608.242981,72812304,11.8937,7478080
2016-09-11,2,1,2,0.37615,879,606.718994,73610800,11.6384,8791180
2016-09-10,7,3,0,0.391001,811,623.508972,45016800,12.1685,7220300
2016-09-09,4,3,0,0.558478,1349,622.861023,64550200,11.6528,6109200
